Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,,,
1638695402659540994,@xtomiexx Uma despeitada agora era o hype https://t.co/1B6nfZgqML,San,crinjappa,2023-03-23T00:13:24.000Z,Thu Mar 23 00:13:24 +0000 2023,3,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,photo,https://pbs.twimg.com/media/Fr3QyLgWwAIVe8j.jpg,,,
1638691423103877125,@brusnos Com essa professora aí eu aprenderia física nuclear com um pé nas costas,San,crinjappa,2023-03-22T23:57:35.000Z,Wed Mar 22 23:57:35 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638690150396854273,RT @inoitoh : 顔だけ落書き。 https://t.co/75VzKH1CPd,San,crinjappa,2023-03-22T23:52:31.000Z,Wed Mar 22 23:52:31 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Fryn972aYAI9O35.jpg,,,
1638687739368407045,"@ilhadaslendas Querem me contratar não? Sou main adc, tô diamante, e adoro jogar lolzinho do jeito certo(odeio soloQ...)",San,crinjappa,2023-03-22T23:42:57.000Z,Wed Mar 22 23:42:57 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638687486372114435,"@_Mitsuee_ Concordo, ossa, meu valorant não abre, meu Vanguard tá com aids",San,crinjappa,2023-03-22T23:41:56.000Z,Wed Mar 22 23:41:56 +0000 2023,2,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638678027210203137,"RT @FanartArknights : &lt;FANART&gt; x &lt;ARKNIGHTS&gt;

#アークナイツ 
#Arknights 
#ArknightsFanArt https://t.co/5eVAH2zPRe",San,crinjappa,2023-03-22T23:04:21.000Z,Wed Mar 22 23:04:21 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/FrybF_QaMAADmvL.jpg,,,
1638676112120111104,"RT @FanartArknights : &lt;FANART&gt; x &lt;ARKNIGHTS&gt;

#アークナイツ 
#Arknights 
#ArknightsFanArt https://t.co/obkoiE90u7",San,crinjappa,2023-03-22T22:56:44.000Z,Wed Mar 22 22:56:44 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/Fry5P5TaQAE6bjz.jpg,,,
1638676069656977409,"@_Mitsuee_ Sai em, nada de jogar lol.",San,crinjappa,2023-03-22T22:56:34.000Z,Wed Mar 22 22:56:34 +0000 2023,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638672611831066624,RT @shitpostverdade : https://t.co/prRplGTsOx,San,crinjappa,2023-03-22T22:42:50.000Z,Wed Mar 22 22:42:50 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrzEoBsWcAEQN8N.jpg,,,
1638672581799690242,"RT @FanartArknights : &lt;FANART&gt; x &lt;ARKNIGHTS&gt;

#アークナイツ 
#Arknights 
#ArknightsFanArt https://t.co/Bjwkw4vQyv",San,crinjappa,2023-03-22T22:42:43.000Z,Wed Mar 22 22:42:43 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/Frzi7tQaQAISfdY.jpg,,,
1638661695009685504,"@confissoeszxxx Essa aí na primeira oportunidade tá sentando no garanhão que rancou cabaço dela, se ela guardou foi porque foi bom",San,crinjappa,2023-03-22T21:59:27.000Z,Wed Mar 22 21:59:27 +0000 2023,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638513735978369025,RT @ilhadaslendas : https://t.co/ThKkRJb2TN,San,crinjappa,2023-03-22T12:11:31.000Z,Wed Mar 22 12:11:31 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/ext_tw_video/1638209158032900105/pu/pl/MYC5ZNmufQFpd9l7.m3u8?tag=12&container=fmp4,,,
1638491976147296256,"RT @AdeptaReality : Luxanna Crownguard

#Lux #LeagueOfLegendsFanArt #LeagueOfLegends https://t.co/gSbRAA6QYS",San,crinjappa,2023-03-22T10:45:03.000Z,Wed Mar 22 10:45:03 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/FrwXTMnaIAEooPp.jpg,,,
1638490605331312640,"RT @rezaafsharr : Ravenspire

illustration i did 2 years ago for Black Library / Games Workshop 

#warhammer40000 #WarhammerCommunity https://t.co/ipWMuVfDen",San,crinjappa,2023-03-22T10:39:36.000Z,Wed Mar 22 10:39:36 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/Frw_W13WcAwJlqC.jpg,,,
1638490275931725824,RT @HajizomeNoise : #SEKIRO https://t.co/OqvGHmxCqh,San,crinjappa,2023-03-22T10:38:18.000Z,Wed Mar 22 10:38:18 +0000 2023,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FrzVkaIaEAA3jft.jpg,,,
1638490236090023938,RT @EricsonBlum : Ada sketches #ResidentEvil https://t.co/sGnbRprMZa,San,crinjappa,2023-03-22T10:38:08.000Z,Wed Mar 22 10:38:08 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/Frxofw_XoAEKbnS.jpg,,,
1638312868008411137,"@_Mitsuee_ Eu tentei, mas buffaram meu boneco, a culpa não é minha",San,crinjappa,2023-03-21T22:53:20.000Z,Tue Mar 21 22:53:20 +0000 2023,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638291931057860610,RT @kalmahul : Defeated Warrior https://t.co/OhAxGJcyLt,San,crinjappa,2023-03-21T21:30:09.000Z,Tue Mar 21 21:30:09 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FruuFyFXgAA6FWn.jpg,,,
1638291754498633730,"RT @garrulusglans : 雪
#弦狼 #SEKIRO #隻狼 
（横長） https://t.co/txzOeUUpX4",San,crinjappa,2023-03-21T21:29:26.000Z,Tue Mar 21 21:29:26 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/FrvL3ycWAAg0x_G.jpg,,,
1638291540312223744,"@cahtiauu @_eulexi_ Claro, o pai manja",San,crinjappa,2023-03-21T21:28:35.000Z,Tue Mar 21 21:28:35 +0000 2023,2,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1638290692517646337,RT @Kathryn96027864 : このゲームの楽しい所教えて🙊🙊🙊🙊🙊 #명일방주 #Arknights https://t.co/XVRy9vp8l0,San,crinjappa,2023-03-21T21:25:13.000Z,Tue Mar 21 21:25:13 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/FrwR2cFX0AIcV4t.jpg,,,
1638276279106523165,"RT @Hetare_Galm_Sue : テキサス
#アークナイツ #明日方舟 https://t.co/RrlRlBHQpY",San,crinjappa,2023-03-21T20:27:57.000Z,Tue Mar 21 20:27:57 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/FrvV9NOakAAv74B.jpg,,,
1638275353151000581,"@_eulexi_ Minha favorita dele é essa aí, conheci através da minha primeira e única web namorada, aos meus plenos 13 aninhos",San,crinjappa,2023-03-21T20:24:16.000Z,Tue Mar 21 20:24:16 +0000 2023,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638275042512457739,"@_eulexi_ Cara, que isso? KKKKKKKKKMMMMMKMKMKM SAI FORA MAN, TA AMARRADO https://t.co/XRz95Ti6tg",San,crinjappa,2023-03-21T20:23:02.000Z,Tue Mar 21 20:23:02 +0000 2023,1,0,et,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,photo,https://pbs.twimg.com/media/FrxSeAPXgAAk-Eg.jpg,,,
1638245704425435140,@The_cris06 Mordekai 2.0,San,crinjappa,2023-03-21T18:26:27.000Z,Tue Mar 21 18:26:27 +0000 2023,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1638245535214649344,RT @rehvion : Forget zodiac signs what's your favourite Elden Ring helm https://t.co/oitMzKvGKl,San,crinjappa,2023-03-21T18:25:47.000Z,Tue Mar 21 18:25:47 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrsTFfCXwAAvYxN.jpg,https://pbs.twimg.com/media/FrsTGKRWcAEtL_q.jpg,https://pbs.twimg.com/media/FrsTHNXWYAICJye.jpg,https://pbs.twimg.com/media/FrsTOfGX0AA6n0y.jpg
1638178161140842497,RT @gltpanels : https://t.co/jy425KwPft,San,crinjappa,2023-03-21T13:58:04.000Z,Tue Mar 21 13:58:04 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrtIrKUaIAAaErK.png,,,
1638177920467488770,"RT @linoano : Sei que muitos querem jogar e não terão a chance, sendo assim peguei a grana do meu reembolso e comprei uma cópia (Steam) pra sortear, então pelo menos um de vocês terá a chance!

Pra participar é só dar RT sem comentário aqui, assim que a Nuuvem liberar mando na DM do vencedor. https://t.co/SGniPgNYcl",San,crinjappa,2023-03-21T13:57:06.000Z,Tue Mar 21 13:57:06 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrsF9tIXoAAep8P.jpg,,,
1638177524718137345,RT @coxo_iii : #原神 https://t.co/5tpJziuqvC,San,crinjappa,2023-03-21T13:55:32.000Z,Tue Mar 21 13:55:32 +0000 2023,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/Frtnm5VaUAMBkVH.jpg,,,
1638097667149406208,RT @escentia : spiky elf husband #FFXIV https://t.co/YUHe3KPpqe,San,crinjappa,2023-03-21T08:38:12.000Z,Tue Mar 21 08:38:12 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/Frh25bDWcAICTii.jpg,,,
1637971117083176963,@ApheliosGaming Irelia hentai... KKKKKKKKKKKKKK PERDI,San,crinjappa,2023-03-21T00:15:21.000Z,Tue Mar 21 00:15:21 +0000 2023,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1637948642978930688,RT @aiu404l : im okay https://t.co/1lCniynQJR,San,crinjappa,2023-03-20T22:46:02.000Z,Mon Mar 20 22:46:02 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrrgJeHaYAEwrBE.jpg,,,
1637937187659583488,"@strwqirl Eu tbm espero, se eu sentar naquele Pc hoje eu vou meter tanto combo que até jesus vai pensar ""krl, mlk é brabo""",San,crinjappa,2023-03-20T22:00:31.000Z,Mon Mar 20 22:00:31 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
1637820099607363585,"RT @miba_183 : doodle

#チェンソーマン   
#himeno #rkgk 
#chainsawmanfanart https://t.co/BjhIPS9ugB",San,crinjappa,2023-03-20T14:15:15.000Z,Mon Mar 20 14:15:15 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/FrprfvTXgAMQ511.jpg,,,
1637775240481603585,RT @shitpostverdade : https://t.co/29wYMkvbrJ,San,crinjappa,2023-03-20T11:17:00.000Z,Mon Mar 20 11:17:00 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FroQ_QhWwAAiPyY.jpg,,,
1637775221871575040,RT @iluvcats2002 : https://t.co/UdcdAOU6GV,San,crinjappa,2023-03-20T11:16:55.000Z,Mon Mar 20 11:16:55 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrhDwrlWAAA7K31.jpg,,,
1637739878782779394,RT @LeagueGenios : https://t.co/KokhgBv07h,San,crinjappa,2023-03-20T08:56:29.000Z,Mon Mar 20 08:56:29 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrmpRJvXoAc39PW.jpg,,,
1637609627788496896,@alcrsk @FineMustache tia turbina safada bagarai,San,crinjappa,2023-03-20T00:18:55.000Z,Mon Mar 20 00:18:55 +0000 2023,1,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1637609386347462657,RT @ShouldHaveCat : https://t.co/rHFouJosPA,San,crinjappa,2023-03-20T00:17:57.000Z,Mon Mar 20 00:17:57 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Frl6lsBWAAQcbyl.jpg,https://pbs.twimg.com/media/Frl6l0nXwAEB8FI.jpg,,
1637608821630664705,"RT @koikanazawa : 吉田
#チェンソーマン https://t.co/tdYPMWekQP",San,crinjappa,2023-03-20T00:15:43.000Z,Mon Mar 20 00:15:43 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/Frme1-AaQAAoyLA.jpg,,,
1637593588543504384,"RT @kimnenemMM_art : 나유타
#chainsawman https://t.co/5PhE3HCtm4",San,crinjappa,2023-03-19T23:15:11.000Z,Sun Mar 19 23:15:11 +0000 2023,0,0,ko,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,photo,https://pbs.twimg.com/media/FrlWfFBaQAABSqE.jpg,,,
1637217900900544519,"RT @nisino2222 : #berserk
#ベルセルク https://t.co/FFiitwQQOB",San,crinjappa,2023-03-18T22:22:20.000Z,Sat Mar 18 22:22:20 +0000 2023,0,0,qme,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,video,https://video.twimg.com/ext_tw_video/1637165055627382785/pu/vid/320x370/Y6UW81EJKVyInfn7.mp4?tag=12,,,
1637135456096665604,RT @shitpostverdade : https://t.co/R8lf7j1O3n,San,crinjappa,2023-03-18T16:54:43.000Z,Sat Mar 18 16:54:43 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Frfx9S3XwAEJcwA.jpg,,,
1637135416720490496,RT @Romanticaps_ : Manga : The Fragrant Flower Blooms with Dignity https://t.co/TrTRsZe8ax,San,crinjappa,2023-03-18T16:54:34.000Z,Sat Mar 18 16:54:34 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Frcyv9xWcAAcQpn.jpg,,,
1637121705729564677,RT @animesfeeI : Anime : Horimiya https://t.co/VuNaskZldY,San,crinjappa,2023-03-18T16:00:05.000Z,Sat Mar 18 16:00:05 +0000 2023,0,0,tl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/Frc2hyCXoAMv4Q1.jpg,,,
1637112390570393603,"RT @ilhadaslendas : 🚨 INGRESSOS PRA ÚLTIMA RODADA DO CBLOL! (Domingo, 19/03)

É a sua chance de ver de perto a briga pela última vaga pros playoffs! Vamos mandar um par de ingressos pra uma Lenda que interagir nesse post!

- Deixe um comentário
- Dê RT
- Siga o perfil da Ilha das Lendas https://t.co/lfig7DbBBI",San,crinjappa,2023-03-18T15:23:04.000Z,Sat Mar 18 15:23:04 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrdoWRoXsAIOjat.png,,,
1637112390264279040,"@ilhadaslendas Me giva ae, vou chamar a minha amiga gostosa pra ir comigo, colabora aí meus cria",San,crinjappa,2023-03-18T15:23:04.000Z,Sat Mar 18 15:23:04 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636899556045598720,@garumeianove O cara é uma máquina.,San,crinjappa,2023-03-18T01:17:20.000Z,Sat Mar 18 01:17:20 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636898982323421186,@strwqirl Passei num concurso da Unicamp,San,crinjappa,2023-03-18T01:15:04.000Z,Sat Mar 18 01:15:04 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,0,,,,,
1636898894851260420,@RainhaRoxinha Shalom,San,crinjappa,2023-03-18T01:14:43.000Z,Sat Mar 18 01:14:43 +0000 2023,0,0,in,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636859578049544192,"@RainhaRoxinha Very grato, eu achei que eu não ia passar no concurso, dei graças a deus que consegui, família INTEIRA tá feliz comigo, calei a boca do meu ex-padrasto que me chamou de vagabundo na cara dura 😎",San,crinjappa,2023-03-17T22:38:29.000Z,Fri Mar 17 22:38:29 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636851239253155841,RT @samdoesarts : Ur a peasant u come home to see ur family slain as she slowly turns towards u wyd #digitalart #oc #digitalpainting https://t.co/qKTgz9Y0kR,San,crinjappa,2023-03-17T22:05:21.000Z,Fri Mar 17 22:05:21 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/Frb0VaMWcAAL8US.jpg,,,
1636849891413577730,RT @LocalBateman : https://t.co/wPebg3pvpp,San,crinjappa,2023-03-17T21:59:59.000Z,Fri Mar 17 21:59:59 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrbuaXNWAAA2dV-.jpg,,,
1636849843267072005,"RT @qiandaiyiyu : 茶目
#アークナイツ #Arknights https://t.co/7GFddUeoNk",San,crinjappa,2023-03-17T21:59:48.000Z,Fri Mar 17 21:59:48 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/Frank_vXsAEt6gC.jpg,,,
1636745561259868161,RT @foraacademia : https://t.co/zDjTeo4MX0,San,crinjappa,2023-03-17T15:05:25.000Z,Fri Mar 17 15:05:25 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrbhA5zWYAEjSBo.jpg,,,
1636745456137936901,RT @animesfeeI : Anime : Flavors of Youth https://t.co/cyHI0g9Mfs,San,crinjappa,2023-03-17T15:05:00.000Z,Fri Mar 17 15:05:00 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrXpkinWIAQjhDr.jpg,,,
1636723412553850883,@naohagato @vivickkkk embalado,San,crinjappa,2023-03-17T13:37:25.000Z,Fri Mar 17 13:37:25 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636723379985174529,RT @naohagato : https://t.co/wOQPCBzvEP,San,crinjappa,2023-03-17T13:37:17.000Z,Fri Mar 17 13:37:17 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrRXbGwWAAA_8qf.jpg,,,
1636700082815770625,RT @blognaointendo : Algum maluco conseguiu fazer rodar Doom num vape https://t.co/IgwVOJJVMT,San,crinjappa,2023-03-17T12:04:42.000Z,Fri Mar 17 12:04:42 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrS9hBCX0AE4BxU.png,,,
1636699884408414209,RT @animepiic : Princess Mononoke https://t.co/JUQXRiTbKG,San,crinjappa,2023-03-17T12:03:55.000Z,Fri Mar 17 12:03:55 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrXa9t7XgAEGZL3.jpg,,,
1636647664367333379,"@ilhadaslendas Me arranja um time ae, d2, main adc, free agent 😔",San,crinjappa,2023-03-17T08:36:25.000Z,Fri Mar 17 08:36:25 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1636374312449097729,RT @wwwYQ6651164410 : 狙击小组 https://t.co/bOzpaLKoqL,San,crinjappa,2023-03-16T14:30:13.000Z,Thu Mar 16 14:30:13 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrRjuVsaUAAVxOF.jpg,,,
1636361504030326784,RT @wwwYQ6651164410 : 外骨骼 https://t.co/vHlaJUCvBH,San,crinjappa,2023-03-16T13:39:19.000Z,Thu Mar 16 13:39:19 +0000 2023,0,0,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrRmHGXaYAA4swY.jpg,,,
1636361471344136192,"RT @SekaiArts : Berserk

By Leonardo Vincent https://t.co/L6IfkpOnCt",San,crinjappa,2023-03-16T13:39:11.000Z,Thu Mar 16 13:39:11 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrTgMVCX0AIer9F.jpg,,,
1636165377527783424,RT @moreiraviw : https://t.co/hO29aCJmZL,San,crinjappa,2023-03-16T00:39:59.000Z,Thu Mar 16 00:39:59 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrDzVuRXoAES1H-.jpg,,,
1636125549083996160,RT @khyleri : Business as usual https://t.co/nHyZPMkJqR,San,crinjappa,2023-03-15T22:01:43.000Z,Wed Mar 15 22:01:43 +0000 2023,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrREBZCakAEVWFT.jpg,,,
1636125542423339008,RT @ritaofastora : bom dia https://t.co/Grg4we2hlS,San,crinjappa,2023-03-15T22:01:41.000Z,Wed Mar 15 22:01:41 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrRA2AaX0AEFs6z.jpg,,,
1636045446685638666,RT @oseuwaldeu : https://t.co/5mEu2qOsqs,San,crinjappa,2023-03-15T16:43:25.000Z,Wed Mar 15 16:43:25 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrO8RYBaQAIrEbb.jpg,,,
1635986260425670658,"@vivickkkk @HumansNoContext @Felipe_S3rra Sim, só os pirarucu nervoso da amazonia",San,crinjappa,2023-03-15T12:48:14.000Z,Wed Mar 15 12:48:14 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1635912648729542661,RT @memes_medo : https://t.co/eZPEyiAJ1q,San,crinjappa,2023-03-15T07:55:43.000Z,Wed Mar 15 07:55:43 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrMaV0QXsAcKFN8.jpg,,,
1635911923890900992,@Giegiei0 Solidão,San,crinjappa,2023-03-15T07:52:51.000Z,Wed Mar 15 07:52:51 +0000 2023,1,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,1,,,,,
1635783871336706048,"@kadrako101 @hang_fc Independente, quer que eu te passe o ZAP do negão? KKKKKKKKKKKK",San,crinjappa,2023-03-14T23:24:00.000Z,Tue Mar 14 23:24:00 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1635783555551834114,@hang_fc @kadrako101 vazou você na minha dm,San,crinjappa,2023-03-14T23:22:45.000Z,Tue Mar 14 23:22:45 +0000 2023,0,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,0,2,,,,,
1635783492846997507,RT @hang_fc : https://t.co/bS0uNOTbXg,San,crinjappa,2023-03-14T23:22:30.000Z,Tue Mar 14 23:22:30 +0000 2023,0,0,zxx,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/FrMGgCEXsAAh0SB.jpg,,,
